    energy      energy-dH0       rate(s-1)     lifetime(s)
   16050.0     5383.6      4.142429e5     2.414042e-6
   16060.0     5393.6      4.179928e5     2.392385e-6
   16070.0     5403.6      4.217705e5     2.370957e-6
   16080.0     5413.6      4.255762e5     2.349755e-6
   16090.0     5423.6      4.294100e5     2.328777e-6
   16100.0     5433.6      4.332722e5     2.308018e-6
   16110.0     5443.6      4.371628e5     2.287477e-6
   16120.0     5453.6      4.410821e5     2.267152e-6
   16130.0     5463.6      4.450301e5     2.247039e-6
   16140.0     5473.6      4.490071e5     2.227136e-6
   16150.0     5483.6      4.530132e5     2.207441e-6
   16160.0     5493.6      4.570486e5     2.187951e-6
   16170.0     5503.6      4.611135e5     2.168664e-6
   16180.0     5513.6      4.652080e5     2.149576e-6
   16190.0     5523.6      4.693322e5     2.130687e-6
   16200.0     5533.6      4.734864e5     2.111993e-6
   16210.0     5543.6      4.776707e5     2.093492e-6
   16220.0     5553.6      4.818853e5     2.075182e-6
   16230.0     5563.6      4.861304e5     2.057061e-6
   16240.0     5573.6      4.904061e5     2.039126e-6
   16250.0     5583.6      4.947126e5     2.021376e-6
   16260.0     5593.6      4.990500e5     2.003807e-6
   16270.0     5603.6      5.034186e5     1.986419e-6
   16280.0     5613.6      5.078185e5     1.969208e-6
   16290.0     5623.6      5.122498e5     1.952172e-6
   16300.0     5633.6      5.167129e5     1.935311e-6
   16310.0     5643.6      5.212077e5     1.918621e-6
   16320.0     5653.6      5.257346e5     1.902100e-6
   16330.0     5663.6      5.302936e5     1.885748e-6
   16340.0     5673.6      5.348851e5     1.869560e-6
   16350.0     5683.6      5.395090e5     1.853537e-6
   16360.0     5693.6      5.441657e5     1.837675e-6
   16370.0     5703.6      5.488553e5     1.821974e-6
   16380.0     5713.6      5.535779e5     1.806430e-6
   16390.0     5723.6      5.583338e5     1.791043e-6
   16400.0     5733.6      5.631231e5     1.775811e-6
   16410.0     5743.6      5.679461e5     1.760731e-6
   16420.0     5753.6      5.728028e5     1.745801e-6
   16430.0     5763.6      5.776935e5     1.731022e-6
   16440.0     5773.6      5.826184e5     1.716389e-6
   16450.0     5783.6      5.875775e5     1.701903e-6
   16460.0     5793.6      5.925712e5     1.687561e-6
   16470.0     5803.6      5.975997e5     1.673361e-6
   16480.0     5813.6      6.026630e5     1.659302e-6
   16490.0     5823.6      6.077614e5     1.645383e-6
   16500.0     5833.6      6.128951e5     1.631601e-6
   16510.0     5843.6      6.180642e5     1.617955e-6
   16520.0     5853.6      6.232689e5     1.604444e-6
   16530.0     5863.6      6.285095e5     1.591066e-6
   16540.0     5873.6      6.337861e5     1.577819e-6
   16550.0     5883.6      6.390990e5     1.564703e-6
   16560.0     5893.6      6.444482e5     1.551715e-6
   16570.0     5903.6      6.498339e5     1.538855e-6
   16580.0     5913.6      6.552565e5     1.526120e-6
   16590.0     5923.6      6.607161e5     1.513509e-6
   16600.0     5933.6      6.662128e5     1.501022e-6
   16610.0     5943.6      6.717469e5     1.488656e-6
   16620.0     5953.6      6.773185e5     1.476410e-6
   16630.0     5963.6      6.829279e5     1.464284e-6
   16640.0     5973.6      6.885752e5     1.452274e-6
   16650.0     5983.6      6.942606e5     1.440381e-6
   16660.0     5993.6      6.999845e5     1.428603e-6
   16670.0     6003.6      7.057468e5     1.416939e-6
   16680.0     6013.6      7.115479e5     1.405387e-6
   16690.0     6023.6      7.173879e5     1.393946e-6
   16700.0     6033.6      7.232671e5     1.382615e-6
   16710.0     6043.6      7.291856e5     1.371393e-6
   16720.0     6053.6      7.351437e5     1.360278e-6
   16730.0     6063.6      7.411415e5     1.349270e-6
   16740.0     6073.6      7.471792e5     1.338367e-6
   16750.0     6083.6      7.532571e5     1.327568e-6
   16760.0     6093.6      7.593753e5     1.316872e-6
   16770.0     6103.6      7.655341e5     1.306278e-6
   16780.0     6113.6      7.717337e5     1.295784e-6
   16790.0     6123.6      7.779742e5     1.285390e-6
   16800.0     6133.6      7.842559e5     1.275094e-6
   16810.0     6143.6      7.905790e5     1.264896e-6
   16820.0     6153.6      7.969437e5     1.254794e-6
   16830.0     6163.6      8.033502e5     1.244787e-6
   16840.0     6173.6      8.097988e5     1.234875e-6
   16850.0     6183.6      8.162895e5     1.225056e-6
   16860.0     6193.6      8.228227e5     1.215329e-6
   16870.0     6203.6      8.293985e5     1.205693e-6
   16880.0     6213.6      8.360172e5     1.196148e-6
   16890.0     6223.6      8.426789e5     1.186692e-6
   16900.0     6233.6      8.493840e5     1.177324e-6
   16910.0     6243.6      8.561326e5     1.168043e-6
   16920.0     6253.6      8.629249e5     1.158849e-6
   16930.0     6263.6      8.697611e5     1.149741e-6
   16940.0     6273.6      8.766414e5     1.140717e-6
   16950.0     6283.6      8.835662e5     1.131777e-6
   16960.0     6293.6      8.905355e5     1.122920e-6
   16970.0     6303.6      8.975497e5     1.114144e-6
   16980.0     6313.6      9.046088e5     1.105450e-6
   16990.0     6323.6      9.117132e5     1.096836e-6
   17000.0     6333.6      9.188631e5     1.088301e-6
   17010.0     6343.6      9.260587e5     1.079845e-6
   17020.0     6353.6      9.333002e5     1.071467e-6
   17030.0     6363.6      9.405879e5     1.063165e-6
   17040.0     6373.6      9.479219e5     1.054939e-6
   17050.0     6383.6      9.553025e5     1.046789e-6
   17060.0     6393.6      9.627299e5     1.038713e-6
   17070.0     6403.6      9.702043e5     1.030711e-6
   17080.0     6413.6      9.777261e5     1.022781e-6
   17090.0     6423.6      9.852953e5     1.014924e-6
   17100.0     6433.6      9.929123e5     1.007138e-6
   17110.0     6443.6      1.000577e6     9.994232e-7
   17120.0     6453.6      1.008290e6     9.917779e-7
   17130.0     6463.6      1.016052e6     9.842019e-7
   17140.0     6473.6      1.023862e6     9.766943e-7
   17150.0     6483.6      1.031721e6     9.692544e-7
   17160.0     6493.6      1.039629e6     9.618816e-7
   17170.0     6503.6      1.047586e6     9.545752e-7
   17180.0     6513.6      1.055593e6     9.473344e-7
   17190.0     6523.6      1.063650e6     9.401587e-7
   17200.0     6533.6      1.071757e6     9.330472e-7
   17210.0     6543.6      1.079914e6     9.259994e-7
   17220.0     6553.6      1.088122e6     9.190146e-7
   17230.0     6563.6      1.096380e6     9.120922e-7
   17240.0     6573.6      1.104690e6     9.052314e-7
   17250.0     6583.6      1.113051e6     8.984318e-7
   17260.0     6593.6      1.121463e6     8.916926e-7
   17270.0     6603.6      1.129927e6     8.850133e-7
   17280.0     6613.6      1.138442e6     8.783932e-7
   17290.0     6623.6      1.147010e6     8.718317e-7
   17300.0     6633.6      1.155631e6     8.653282e-7
   17310.0     6643.6      1.164304e6     8.588822e-7
   17320.0     6653.6      1.173030e6     8.524931e-7
   17330.0     6663.6      1.181809e6     8.461602e-7
   17340.0     6673.6      1.190642e6     8.398830e-7
   17350.0     6683.6      1.199528e6     8.336610e-7
   17360.0     6693.6      1.208469e6     8.274935e-7
   17370.0     6703.6      1.217463e6     8.213801e-7
   17380.0     6713.6      1.226512e6     8.153202e-7
   17390.0     6723.6      1.235615e6     8.093133e-7
   17400.0     6733.6      1.244774e6     8.033587e-7
   17410.0     6743.6      1.253988e6     7.974561e-7
   17420.0     6753.6      1.263257e6     7.916048e-7
   17430.0     6763.6      1.272581e6     7.858044e-7
   17440.0     6773.6      1.281962e6     7.800544e-7
   17450.0     6783.6      1.291399e6     7.743542e-7
   17460.0     6793.6      1.300892e6     7.687033e-7
   17470.0     6803.6      1.310442e6     7.631013e-7
   17480.0     6813.6      1.320049e6     7.575477e-7
   17490.0     6823.6      1.329713e6     7.520420e-7
   17500.0     6833.6      1.339435e6     7.465837e-7
   17510.0     6843.6      1.349214e6     7.411724e-7
   17520.0     6853.6      1.359051e6     7.358075e-7
   17530.0     6863.6      1.368947e6     7.304887e-7
   17540.0     6873.6      1.378901e6     7.252154e-7
   17550.0     6883.6      1.388913e6     7.199873e-7
   17560.0     6893.6      1.398985e6     7.148038e-7
   17570.0     6903.6      1.409116e6     7.096646e-7
   17580.0     6913.6      1.419307e6     7.045692e-7
   17590.0     6923.6      1.429558e6     6.995171e-7
   17600.0     6933.6      1.439868e6     6.945081e-7
   17610.0     6943.6      1.450239e6     6.895415e-7
   17620.0     6953.6      1.460671e6     6.846171e-7
   17630.0     6963.6      1.471163e6     6.797343e-7
   17640.0     6973.6      1.481717e6     6.748929e-7
   17650.0     6983.6      1.492332e6     6.700924e-7
   17660.0     6993.6      1.503008e6     6.653323e-7
   17670.0     7003.6      1.513747e6     6.606124e-7
   17680.0     7013.6      1.524548e6     6.559322e-7
   17690.0     7023.6      1.535411e6     6.512913e-7
   17700.0     7033.6      1.546337e6     6.466894e-7
   17710.0     7043.6      1.557327e6     6.421260e-7
   17720.0     7053.6      1.568379e6     6.376009e-7
   17730.0     7063.6      1.579495e6     6.331136e-7
   17740.0     7073.6      1.590675e6     6.286637e-7
   17750.0     7083.6      1.601920e6     6.242510e-7
   17760.0     7093.6      1.613228e6     6.198750e-7
   17770.0     7103.6      1.624602e6     6.155355e-7
   17780.0     7113.6      1.636040e6     6.112319e-7
   17790.0     7123.6      1.647544e6     6.069641e-7
   17800.0     7133.6      1.659113e6     6.027317e-7
   17810.0     7143.6      1.670748e6     5.985343e-7
   17820.0     7153.6      1.682449e6     5.943715e-7
   17830.0     7163.6      1.694217e6     5.902432e-7
   17840.0     7173.6      1.706051e6     5.861489e-7
   17850.0     7183.6      1.717952e6     5.820883e-7
   17860.0     7193.6      1.729921e6     5.780611e-7
   17870.0     7203.6      1.741957e6     5.740669e-7
   17880.0     7213.6      1.754061e6     5.701056e-7
   17890.0     7223.6      1.766233e6     5.661767e-7
   17900.0     7233.6      1.778474e6     5.622799e-7
   17910.0     7243.6      1.790783e6     5.584151e-7
   17920.0     7253.6      1.803161e6     5.545817e-7
   17930.0     7263.6      1.815608e6     5.507796e-7
   17940.0     7273.6      1.828125e6     5.470085e-7
   17950.0     7283.6      1.840712e6     5.432680e-7
   17960.0     7293.6      1.853369e6     5.395579e-7
   17970.0     7303.6      1.866097e6     5.358779e-7
   17980.0     7313.6      1.878895e6     5.322277e-7
   17990.0     7323.6      1.891764e6     5.286071e-7
   18000.0     7333.6      1.904705e6     5.250157e-7
   18010.0     7343.6      1.917717e6     5.214533e-7
   18020.0     7353.6      1.930802e6     5.179196e-7
   18030.0     7363.6      1.943958e6     5.144144e-7
   18040.0     7373.6      1.957187e6     5.109374e-7
   18050.0     7383.6      1.970489e6     5.074883e-7
   18060.0     7393.6      1.983864e6     5.040668e-7
   18070.0     7403.6      1.997312e6     5.006728e-7
   18080.0     7413.6      2.010835e6     4.973059e-7
   18090.0     7423.6      2.024431e6     4.939660e-7
   18100.0     7433.6      2.038101e6     4.906527e-7
   18110.0     7443.6      2.051847e6     4.873658e-7
   18120.0     7453.6      2.065667e6     4.841051e-7
   18130.0     7463.6      2.079563e6     4.808704e-7
   18140.0     7473.6      2.093534e6     4.776613e-7
   18150.0     7483.6      2.107581e6     4.744777e-7
   18160.0     7493.6      2.121704e6     4.713193e-7
   18170.0     7503.6      2.135904e6     4.681859e-7
   18180.0     7513.6      2.150180e6     4.650773e-7
   18190.0     7523.6      2.164534e6     4.619932e-7
   18200.0     7533.6      2.178965e6     4.589335e-7
   18210.0     7543.6      2.193474e6     4.558979e-7
   18220.0     7553.6      2.208061e6     4.528861e-7
   18230.0     7563.6      2.222726e6     4.498980e-7
   18240.0     7573.6      2.237470e6     4.469333e-7
   18250.0     7583.6      2.252293e6     4.439919e-7
   18260.0     7593.6      2.267196e6     4.410735e-7
   18270.0     7603.6      2.282178e6     4.381780e-7
   18280.0     7613.6      2.297240e6     4.353050e-7
   18290.0     7623.6      2.312382e6     4.324545e-7
   18300.0     7633.6      2.327605e6     4.296262e-7
   18310.0     7643.6      2.342909e6     4.268198e-7
   18320.0     7653.6      2.358294e6     4.240353e-7
   18330.0     7663.6      2.373761e6     4.212724e-7
   18340.0     7673.6      2.389309e6     4.185310e-7
   18350.0     7683.6      2.404940e6     4.158107e-7
   18360.0     7693.6      2.420654e6     4.131115e-7
   18370.0     7703.6      2.436450e6     4.104332e-7
   18380.0     7713.6      2.452330e6     4.077755e-7
   18390.0     7723.6      2.468293e6     4.051383e-7
   18400.0     7733.6      2.484340e6     4.025215e-7
   18410.0     7743.6      2.500471e6     3.999247e-7
   18420.0     7753.6      2.516686e6     3.973479e-7
   18430.0     7763.6      2.532987e6     3.947908e-7
   18440.0     7773.6      2.549373e6     3.922534e-7
   18450.0     7783.6      2.565844e6     3.897353e-7
   18460.0     7793.6      2.582401e6     3.872365e-7
   18470.0     7803.6      2.599044e6     3.847568e-7
   18480.0     7813.6      2.615774e6     3.822960e-7
   18490.0     7823.6      2.632591e6     3.798539e-7
   18500.0     7833.6      2.649495e6     3.774305e-7
   18510.0     7843.6      2.666486e6     3.750254e-7
   18520.0     7853.6      2.683565e6     3.726386e-7
   18530.0     7863.6      2.700733e6     3.702698e-7
   18540.0     7873.6      2.717989e6     3.679191e-7
   18550.0     7883.6      2.735334e6     3.655861e-7
   18560.0     7893.6      2.752768e6     3.632707e-7
   18570.0     7903.6      2.770292e6     3.609728e-7
   18580.0     7913.6      2.787906e6     3.586922e-7
   18590.0     7923.6      2.805610e6     3.564288e-7
   18600.0     7933.6      2.823404e6     3.541823e-7
   18610.0     7943.6      2.841290e6     3.519528e-7
   18620.0     7953.6      2.859267e6     3.497400e-7
   18630.0     7963.6      2.877335e6     3.475438e-7
   18640.0     7973.6      2.895496e6     3.453640e-7
   18650.0     7983.6      2.913749e6     3.432005e-7
   18660.0     7993.6      2.932094e6     3.410531e-7
   18670.0     8003.6      2.950533e6     3.389218e-7
   18680.0     8013.6      2.969065e6     3.368064e-7
   18690.0     8023.6      2.987691e6     3.347066e-7
   18700.0     8033.6      3.006411e6     3.326225e-7
   18710.0     8043.6      3.025225e6     3.305539e-7
   18720.0     8053.6      3.044134e6     3.285006e-7
   18730.0     8063.6      3.063139e6     3.264625e-7
   18740.0     8073.6      3.082239e6     3.244395e-7
   18750.0     8083.6      3.101434e6     3.224314e-7
   18760.0     8093.6      3.120727e6     3.204382e-7
   18770.0     8103.6      3.140115e6     3.184597e-7
   18780.0     8113.6      3.159601e6     3.164957e-7
   18790.0     8123.6      3.179184e6     3.145462e-7
   18800.0     8133.6      3.198864e6     3.126109e-7
   18810.0     8143.6      3.218643e6     3.106899e-7
   18820.0     8153.6      3.238520e6     3.087830e-7
   18830.0     8163.6      3.258496e6     3.068901e-7
   18840.0     8173.6      3.278571e6     3.050109e-7
   18850.0     8183.6      3.298745e6     3.031456e-7
   18860.0     8193.6      3.319020e6     3.012938e-7
   18870.0     8203.6      3.339394e6     2.994555e-7
   18880.0     8213.6      3.359870e6     2.976306e-7
   18890.0     8223.6      3.380446e6     2.958190e-7
   18900.0     8233.6      3.401123e6     2.940205e-7
   18910.0     8243.6      3.421903e6     2.922351e-7
   18920.0     8253.6      3.442784e6     2.904626e-7
   18930.0     8263.6      3.463768e6     2.887029e-7
   18940.0     8273.6      3.484855e6     2.869560e-7
   18950.0     8283.6      3.506045e6     2.852217e-7
   18960.0     8293.6      3.527338e6     2.834999e-7
   18970.0     8303.6      3.548735e6     2.817905e-7
   18980.0     8313.6      3.570237e6     2.800934e-7
   18990.0     8323.6      3.591844e6     2.784085e-7
